"","x"
"1",0.332232831722278
"2",0.348863787486086
"3",0.326473257781381
"4",0.32460122626602
"5",0.270776658891601
"6",0.372933394765011
"7",0.372933394765011
"8",0.372933394765011
"9",0.372933394765011
"10",0.372933394765011
"11",0.372252520978833
"12",0.371846097909371
"13",0.371846097909371
"14",0.49876195186155
"15",0.418575348057096
"16",0.32988786088324
"17",0.349996300487326
"18",0.324293618543564
"19",0.324176683814908
"20",0.270409830981628
"21",0.363724047701026
"22",0.363724047701026
"23",0.363724047701026
"24",0.363724047701026
"25",0.363724047701026
"26",0.363724047701026
"27",0.363724047701026
"28",0.363724047701026
"29",0.363724047701026
"30",0.363724047701026
