"","x"
"1",0.278369108009381
"2",0.246947105662335
"3",0.239479778189717
"4",0.239367503168492
"5",0.231955506062566
"6",0.23678803040301
"7",0.23678803040301
"8",0.23678803040301
"9",0.23678803040301
"10",0.23678803040301
"11",0.236436381577956
"12",0.243469984202232
"13",0.234785213062888
"14",0.272132406492149
"15",0.303471811317184
"16",0.276190815416086
"17",0.249377853854132
"18",0.236515875109953
"19",0.240662566467045
"20",0.232756212668222
"21",0.224189403556417
"22",0.224189403556417
"23",0.224189403556417
"24",0.224189403556417
"25",0.224189403556417
"26",0.224189403556417
"27",0.224189403556417
"28",0.224189403556417
"29",0.224189403556417
"30",0.224189403556417
