"","x"
"1",0.208332875209106
"2",0.221005571551048
"3",0.224859222063912
"4",0.220302455967801
"5",0.228514906682198
"6",0.177047280789111
"7",0.177047280789111
"8",0.177047280789111
"9",0.198087529231469
"10",0.174408490633926
"11",0.174845023773238
"12",0.214737125234836
"13",0.236986413538925
"14",0.236986413538925
"15",0.236986413538925
"16",0.20428035522775
"17",0.222746962314133
"18",0.221071910389033
"19",0.217269908043568
"20",0.226005416047816
"21",0.157562091608534
"22",0.157562091608534
"23",0.157562091608534
"24",0.157562091608534
"25",0.157562091608534
"26",0.157562091608534
"27",0.157562091608534
"28",0.157562091608534
"29",0.157562091608534
"30",0.157562091608534
