"","x"
"1",0.213542526679441
"2",0.247768053746943
"3",0.282850396538255
"4",0.260637776310678
"5",0.238186236452393
"6",0.245660453673349
"7",0.245660453673349
"8",0.245198502838768
"9",0.245136278812565
"10",0.245136278812565
"11",0.245138536250844
"12",0.358906455567791
"13",0.358906455567791
"14",0.358906455567791
"15",0.310900627924921
"16",0.212295018624695
"17",0.251209162437911
"18",0.282131347579777
"19",0.260210705653943
"20",0.237073467868176
"21",0.231427625625373
"22",0.231427625625373
"23",0.231427625625373
"24",0.231427625625373
"25",0.231427625625373
"26",0.231427625625373
"27",0.231427625625373
"28",0.231427625625373
"29",0.231427625625373
"30",0.231427625625373
