"","x"
"1",0.280967978482577
"2",0.318900085023673
"3",0.270730079293183
"4",0.304306423112718
"5",0.264220156291599
"6",0.276133698760041
"7",0.276133698760041
"8",0.276133698760041
"9",0.275267043298722
"10",0.275267043298722
"11",0.32945243620252
"12",0.276010538824051
"13",0.38009550803354
"14",0.38009550803354
"15",0.38009550803354
"16",0.27960732829515
"17",0.319438335542931
"18",0.269394416574001
"19",0.303467721366948
"20",0.263441167131517
"21",0.265149610255227
"22",0.265149610255227
"23",0.265149610255227
"24",0.265149610255227
"25",0.265149610255227
"26",0.265149610255227
"27",0.265149610255227
"28",0.265149610255227
"29",0.265149610255227
"30",0.265149610255227
