"","x"
"1",0.0870291406108018
"2",0.137944314246168
"3",0.0928616223587714
"4",0.152260484206893
"5",0.117468006082246
"6",0.104076423841546
"7",0.104076423841546
"8",0.104076423841546
"9",0.104391390231038
"10",0.104391390231038
"11",0.105488919095726
"12",0.121910838670184
"13",0.161677233461591
"14",0.108553875187146
"15",0.10046613663981
"16",0.0744814991357804
"17",0.135374282636512
"18",0.0851063168133468
"19",0.149463940650371
"20",0.115564633847893
"21",0.0705872609460254
"22",0.0705872609460254
"23",0.0705872609460254
"24",0.0705872609460254
"25",0.0705872609460254
"26",0.0705872609460254
"27",0.0705872609460254
"28",0.0705872609460254
"29",0.0705872609460254
"30",0.0705872609460254
