"","x"
"1",0.124734499703929
"2",0.183833080335366
"3",0.142791856642567
"4",0.180714793530324
"5",0.167124187502887
"6",0.0974615480900362
"7",0.0974615480900362
"8",0.0974615480900362
"9",0.0974615480900362
"10",0.117856869666275
"11",0.117856869666275
"12",0.117856869666275
"13",0.133951189154875
"14",0.21429799967811
"15",0.21429799967811
"16",0.11998705778663
"17",0.185601861912978
"18",0.138112677909565
"19",0.180656548316202
"20",0.162629836175692
"21",0.0620832133868056
"22",0.0620832133868056
"23",0.0620832133868056
"24",0.0620832133868056
"25",0.0620832133868056
"26",0.0620832133868056
"27",0.0620832133868056
"28",0.0620832133868056
"29",0.0620832133868056
"30",0.0620832133868056
